transaction_id,card_id,timestamp,amount,merchant_id,merchant_name,category,city,lat,lon,is_home_city,is_night,income_tier,is_fraud,fraud_type
TXN_000310,CARD_0024,2024-02-28 16:15:17,54.7,MERCH_0153,Healthcare_Store_25,Healthcare,Austin,30.2672,-97.7431,0,0,high,0,
TXN_000028,CARD_0030,2024-02-28 19:58:25,153.26,MERCH_0021,Entertainment_Store_31,Entertainment,Los Angeles,34.0522,-118.2437,1,0,high,0,
TXN_000229,CARD_0008,2024-02-29 12:33:19,60.3,MERCH_0076,Travel_Store_37,Travel,Los Angeles,34.0522,-118.2437,1,0,mid,0,
TXN_000004,CARD_0035,2024-02-29 14:34:02,38.72,MERCH_0046,Entertainment_Store_38,Entertainment,Phoenix,33.4484,-112.074,1,0,low,0,
TXN_000527,CARD_0047,2024-02-29 16:21:07,0.01,MERCH_0125,Dining_Store_36,Dining,Chicago,41.8781,-87.6298,1,0,mid,0,
TXN_000707,CARD_0044,2024-02-29 17:01:38,811.47,MERCH_0087,Dining_Store_25,Dining,Los Angeles,34.0522,-118.2437,1,0,premium,0,
TXN_000721,CARD_0020,2024-02-29 19:40:28,209.74,MERCH_0146,Retail_Store_9,Retail,Austin,30.2672,-97.7431,1,0,high,0,
TXN_000714,CARD_0006,2024-02-29 23:48:42,85.97,MERCH_0191,Retail_Store_20,Retail,Los Angeles,34.0522,-118.2437,0,1,mid,0,
TXN_000644,CARD_0050,2024-03-01 04:33:47,102.97,MERCH_0192,Travel_Store_42,Travel,Los Angeles,34.0522,-118.2437,1,1,mid,0,
TXN_000990,CARD_0035,2024-03-01 05:00:33,27.4,MERCH_0055,Entertainment_Store_6,Entertainment,Phoenix,33.4484,-112.074,1,1,low,0,
TXN_000143,CARD_0042,2024-03-01 05:41:06,42.52,MERCH_0073,Travel_Store_17,Travel,Philadelphia,39.9526,-75.1652,1,1,low,0,
TXN_000209,CARD_0038,2024-03-01 13:07:59,543.05,MERCH_0095,Travel_Store_22,Travel,Seattle,47.6062,-122.3321,1,0,premium,0,
TXN_000871,CARD_0013,2024-03-01 22:53:19,0.01,MERCH_0072,Utilities_Store_49,Utilities,Dallas,32.7767,-96.797,1,1,low,0,
TXN_000970,CARD_0044,2024-03-02 01:08:27,0.01,MERCH_0186,Entertainment_Store_46,Entertainment,Los Angeles,34.0522,-118.2437,1,1,premium,0,
TXN_000703,CARD_0022,2024-03-02 10:40:55,28.01,MERCH_0087,Fuel_Store_44,Fuel,Dallas,32.7767,-96.797,1,0,low,0,
TXN_000802,CARD_0049,2024-03-02 20:14:54,121.25,MERCH_0044,Education_Store_37,Education,Houston,29.7604,-95.3698,0,0,mid,1,ACCOUNT_TAKEOVER
TXN_000490,CARD_0044,2024-03-03 03:40:05,9.74,MERCH_0139,Fuel_Store_45,Fuel,Los Angeles,34.0522,-118.2437,1,1,premium,0,
TXN_000035,CARD_0003,2024-03-03 11:55:12,8.45,MERCH_0166,Travel_Store_22,Travel,Austin,30.2672,-97.7431,1,0,low,0,
TXN_000579,CARD_0033,2024-03-03 12:17:17,55.24,MERCH_0179,Utilities_Store_34,Utilities,Chicago,41.8781,-87.6298,0,0,low,0,
TXN_000893,CARD_0014,2024-03-03 12:24:26,61.72,MERCH_0139,Grocery_Store_21,Grocery,Austin,30.2672,-97.7431,1,0,low,0,
TXN_000133,CARD_0050,2024-03-03 21:18:04,144.96,MERCH_0061,Dining_Store_7,Dining,Los Angeles,34.0522,-118.2437,1,0,mid,0,
TXN_000002,CARD_0030,2024-03-03 22:31:27,354.98,MERCH_0007,Travel_Store_43,Travel,Los Angeles,34.0522,-118.2437,1,1,high,0,
TXN_000551,CARD_0025,2024-03-04 02:14:13,29.61,MERCH_0026,Education_Store_28,Education,Philadelphia,39.9526,-75.1652,1,1,low,0,
TXN_000166,CARD_0002,2024-03-05 06:38:43,98.46,MERCH_0189,Retail_Store_49,Retail,Austin,30.2672,-97.7431,1,0,mid,0,
TXN_000495,CARD_0003,2024-03-05 13:30:29,22.75,MERCH_0190,Travel_Store_36,Travel,Austin,30.2672,-97.7431,1,0,low,0,
TXN_000777,CARD_0045,2024-03-05 16:00:28,53.94,MERCH_0007,Travel_Store_47,Travel,Seattle,47.6062,-122.3321,1,0,low,0,
TXN_000464,CARD_0019,2024-03-05 20:07:38,46.94,MERCH_0003,Retail_Store_9,Retail,Los Angeles,34.0522,-118.2437,1,0,mid,0,
TXN_000997,CARD_0050,2024-03-06 00:40:32,101.76,MERCH_0021,Grocery_Store_6,Grocery,Los Angeles,34.0522,-118.2437,1,1,mid,0,
TXN_000358,CARD_0031,2024-03-06 12:22:42,41.91,MERCH_0190,Travel_Store_42,Travel,New York,40.7128,-74.006,0,0,low,0,
TXN_000909,CARD_0046,2024-03-07 04:38:01,22.74,MERCH_0177,Retail_Store_43,Retail,New York,40.7128,-74.006,1,1,low,0,
TXN_000427,CARD_0018,2024-03-07 07:16:49,2.27,MERCH_0175,Utilities_Store_2,Utilities,Chicago,41.8781,-87.6298,1,0,low,0,
TXN_000032,CARD_0050,2024-03-07 09:37:37,0.01,MERCH_0080,Dining_Store_7,Dining,Los Angeles,34.0522,-118.2437,1,0,mid,0,
TXN_000362,CARD_0001,2024-03-07 09:43:53,47.63,MERCH_0152,Travel_Store_32,Travel,New York,40.7128,-74.006,1,0,mid,0,
TXN_000409,CARD_0025,2024-03-07 11:48:54,38.94,MERCH_0068,Fuel_Store_15,Fuel,Philadelphia,39.9526,-75.1652,1,0,low,0,
TXN_000098,CARD_0030,2024-03-07 18:46:11,321.01,MERCH_0040,Fuel_Store_27,Fuel,Los Angeles,34.0522,-118.2437,1,0,high,0,
TXN_000982,CARD_0018,2024-03-08 00:55:30,32.52,MERCH_0108,Entertainment_Store_15,Entertainment,Chicago,41.8781,-87.6298,1,1,low,0,
TXN_000428,CARD_0016,2024-03-08 01:03:23,22.65,MERCH_0042,Online_Shopping_Store_17,Online Shopping,Seattle,47.6062,-122.3321,0,1,low,0,
TXN_000466,CARD_0006,2024-03-08 01:43:39,55.83,MERCH_0177,Entertainment_Store_31,Entertainment,Philadelphia,39.9526,-75.1652,1,1,mid,0,
TXN_000360,CARD_0037,2024-03-08 02:31:52,0.01,MERCH_0103,Retail_Store_5,Retail,Los Angeles,34.0522,-118.2437,1,1,high,0,
TXN_000837,CARD_0025,2024-03-08 02:37:50,28.38,MERCH_0114,Travel_Store_48,Travel,Austin,30.2672,-97.7431,0,1,low,0,
TXN_000554,CARD_0001,2024-03-08 12:07:44,90.47,MERCH_0167,Travel_Store_38,Travel,New York,40.7128,-74.006,1,0,mid,0,
TXN_000244,CARD_0025,2024-03-08 14:47:19,21.13,MERCH_0031,Fuel_Store_12,Fuel,Philadelphia,39.9526,-75.1652,1,0,low,0,
TXN_000122,CARD_0014,2024-03-08 17:09:35,21.91,MERCH_0153,Grocery_Store_6,Grocery,Austin,30.2672,-97.7431,1,0,low,0,
TXN_000365,CARD_0043,2024-03-08 17:30:26,51.49,MERCH_0136,Entertainment_Store_16,Entertainment,Austin,30.2672,-97.7431,1,0,mid,0,
TXN_000538,CARD_0017,2024-03-08 17:44:25,113.29,MERCH_0124,Utilities_Store_39,Utilities,Austin,30.2672,-97.7431,1,0,mid,0,
TXN_000314,CARD_0037,2024-03-10 01:37:37,211.97,MERCH_0143,Education_Store_11,Education,Los Angeles,34.0522,-118.2437,1,1,high,0,
TXN_000728,CARD_0031,2024-03-10 02:05:13,50.95,MERCH_0111,Education_Store_28,Education,Chicago,41.8781,-87.6298,1,1,low,0,
TXN_000800,CARD_0012,2024-03-10 17:16:00,215.95,MERCH_0070,Healthcare_Store_13,Healthcare,San Antonio,29.4241,-98.4936,1,0,high,0,
TXN_000311,CARD_0040,2024-03-11 15:47:24,77.25,MERCH_0159,Healthcare_Store_12,Healthcare,Phoenix,33.4484,-112.074,1,0,mid,0,
TXN_000245,CARD_0035,2024-03-11 18:00:47,7.83,MERCH_0194,Retail_Store_2,Retail,Phoenix,33.4484,-112.074,1,0,low,0,
TXN_000682,CARD_0009,2024-03-11 18:02:53,133.0,MERCH_0117,Travel_Store_6,Travel,San Antonio,29.4241,-98.4936,1,0,high,0,
TXN_000920,CARD_0012,2024-03-11 19:53:41,287.66,MERCH_0058,Education_Store_2,Education,San Antonio,29.4241,-98.4936,1,0,high,0,
TXN_000870,CARD_0010,2024-03-12 01:35:07,8.29,MERCH_0017,Dining_Store_24,Dining,Phoenix,33.4484,-112.074,1,1,mid,0,
TXN_000077,CARD_0045,2024-03-12 13:07:40,60.66,MERCH_0137,Education_Store_25,Education,Seattle,47.6062,-122.3321,1,0,low,0,
TXN_000170,CARD_0033,2024-03-12 16:19:40,40.14,MERCH_0092,Travel_Store_50,Travel,Dallas,32.7767,-96.797,1,0,low,0,
TXN_000003,CARD_0013,2024-03-12 17:22:22,30.78,MERCH_0103,Dining_Store_44,Dining,Dallas,32.7767,-96.797,1,0,low,0,
TXN_000985,CARD_0021,2024-03-13 07:07:54,42.9,MERCH_0195,Travel_Store_3,Travel,Philadelphia,39.9526,-75.1652,1,0,low,0,
TXN_000009,CARD_0021,2024-03-13 10:22:10,29.34,MERCH_0158,Dining_Store_37,Dining,Philadelphia,39.9526,-75.1652,1,0,low,0,
TXN_000328,CARD_0006,2024-03-13 12:18:55,67.91,MERCH_0149,Healthcare_Store_1,Healthcare,Dallas,32.7767,-96.797,0,0,mid,0,
TXN_000420,CARD_0018,2024-03-13 12:50:51,11.97,MERCH_0177,Retail_Store_16,Retail,Chicago,41.8781,-87.6298,1,0,low,0,
TXN_000438,CARD_0027,2024-03-13 19:52:02,63.04,MERCH_0057,Dining_Store_44,Dining,Houston,29.7604,-95.3698,0,0,mid,0,
TXN_000565,CARD_0026,2024-03-13 23:32:53,32.43,MERCH_0018,Retail_Store_6,Retail,New York,40.7128,-74.006,1,1,low,0,
TXN_000010,CARD_0020,2024-03-14 02:14:41,205.06,MERCH_0111,Fuel_Store_38,Fuel,Austin,30.2672,-97.7431,1,1,high,0,
TXN_000907,CARD_0029,2024-03-14 12:10:56,77.94,MERCH_0082,Utilities_Store_35,Utilities,San Antonio,29.4241,-98.4936,1,0,mid,0,
TXN_000445,CARD_0022,2024-03-14 15:42:31,11.95,MERCH_0037,Utilities_Store_21,Utilities,Dallas,32.7767,-96.797,1,0,low,0,
TXN_000187,CARD_0050,2024-03-14 16:45:10,47.24,MERCH_0175,Fuel_Store_34,Fuel,Los Angeles,34.0522,-118.2437,1,0,mid,0,
TXN_000214,CARD_0014,2024-03-14 20:49:49,29.22,MERCH_0181,Retail_Store_9,Retail,Austin,30.2672,-97.7431,1,0,low,0,
TXN_000601,CARD_0024,2024-03-15 04:43:13,65.6,MERCH_0195,Fuel_Store_9,Fuel,San Antonio,29.4241,-98.4936,1,1,high,0,
TXN_000636,CARD_0024,2024-03-15 05:19:22,0.01,MERCH_0055,Fuel_Store_25,Fuel,San Antonio,29.4241,-98.4936,1,1,high,0,
TXN_000223,CARD_0007,2024-03-15 09:27:42,353.75,MERCH_0041,Entertainment_Store_27,Entertainment,San Antonio,29.4241,-98.4936,1,0,premium,0,
TXN_000252,CARD_0015,2024-03-15 10:34:48,58.97,MERCH_0161,Dining_Store_44,Dining,Chicago,41.8781,-87.6298,1,0,mid,0,
TXN_000287,CARD_0019,2024-03-15 11:39:34,79.79,MERCH_0063,Fuel_Store_37,Fuel,Los Angeles,34.0522,-118.2437,1,0,mid,0,
TXN_000894,CARD_0013,2024-03-15 13:50:15,47.54,MERCH_0196,Dining_Store_36,Dining,Dallas,32.7767,-96.797,1,0,low,0,
TXN_000014,CARD_0030,2024-03-15 14:23:06,81.48,MERCH_0099,Fuel_Store_32,Fuel,Los Angeles,34.0522,-118.2437,1,0,high,0,
TXN_000157,CARD_0002,2024-03-15 16:21:16,84.91,MERCH_0021,Grocery_Store_24,Grocery,Austin,30.2672,-97.7431,1,0,mid,0,
TXN_000051,CARD_0049,2024-03-15 21:52:18,76.45,MERCH_0098,Retail_Store_29,Retail,New York,40.7128,-74.006,1,0,mid,0,
TXN_000194,CARD_0037,2024-03-15 23:39:17,151.49,MERCH_0140,Travel_Store_19,Travel,Los Angeles,34.0522,-118.2437,1,1,high,0,
TXN_000289,CARD_0018,2024-03-16 19:09:43,38.7,MERCH_0064,Retail_Store_47,Retail,Chicago,41.8781,-87.6298,1,0,low,0,
TXN_000605,CARD_0006,2024-03-17 00:04:26,81.14,MERCH_0178,Education_Store_44,Education,Philadelphia,39.9526,-75.1652,1,1,mid,0,
TXN_000116,CARD_0049,2024-03-17 03:05:13,80.63,MERCH_0148,Entertainment_Store_33,Entertainment,New York,40.7128,-74.006,1,1,mid,0,
TXN_000147,CARD_0043,2024-03-17 05:06:55,36.5,MERCH_0055,Entertainment_Store_22,Entertainment,Austin,30.2672,-97.7431,1,1,mid,0,
TXN_000124,CARD_0043,2024-03-17 07:44:37,31.6,MERCH_0111,Fuel_Store_8,Fuel,Austin,30.2672,-97.7431,1,0,mid,0,
TXN_000742,CARD_0012,2024-03-17 11:00:51,52.63,MERCH_0061,Travel_Store_46,Travel,San Antonio,29.4241,-98.4936,1,0,high,0,
TXN_000998,CARD_0004,2024-03-17 11:30:38,40.57,MERCH_0151,Retail_Store_36,Retail,Seattle,47.6062,-122.3321,1,0,low,0,
TXN_000784,CARD_0013,2024-03-17 17:14:00,14.02,MERCH_0084,Grocery_Store_8,Grocery,Dallas,32.7767,-96.797,1,0,low,0,
TXN_000379,CARD_0044,2024-03-17 19:11:18,578.92,MERCH_0072,Entertainment_Store_29,Entertainment,Los Angeles,34.0522,-118.2437,1,0,premium,0,
TXN_000018,CARD_0033,2024-03-17 19:31:12,36.88,MERCH_0116,Utilities_Store_17,Utilities,Dallas,32.7767,-96.797,1,0,low,0,
TXN_000884,CARD_0007,2024-03-18 01:36:00,572.91,MERCH_0063,Entertainment_Store_16,Entertainment,San Antonio,29.4241,-98.4936,1,1,premium,0,
TXN_000975,CARD_0022,2024-03-18 12:16:49,36.22,MERCH_0125,Online_Shopping_Store_17,Online Shopping,Dallas,32.7767,-96.797,1,0,low,0,
TXN_000081,CARD_0024,2024-03-18 12:34:00,209.0,MERCH_0047,Fuel_Store_11,Fuel,San Antonio,29.4241,-98.4936,1,0,high,0,
TXN_000203,CARD_0007,2024-03-18 13:36:28,713.87,MERCH_0014,Fuel_Store_37,Fuel,San Antonio,29.4241,-98.4936,1,0,premium,0,
TXN_000737,CARD_0016,2024-03-18 17:00:39,10.72,MERCH_0140,Online_Shopping_Store_14,Online Shopping,Chicago,41.8781,-87.6298,1,0,low,0,
TXN_000189,CARD_0009,2024-03-18 20:54:39,179.31,MERCH_0042,Entertainment_Store_21,Entertainment,San Antonio,29.4241,-98.4936,1,0,high,0,
TXN_000472,CARD_0007,2024-03-18 21:54:10,333.06,MERCH_0143,Online_Shopping_Store_40,Online Shopping,San Antonio,29.4241,-98.4936,1,0,premium,0,
TXN_000415,CARD_0044,2024-03-19 08:53:55,326.72,MERCH_0082,Entertainment_Store_47,Entertainment,Chicago,41.8781,-87.6298,0,0,premium,0,
TXN_000038,CARD_0030,2024-03-19 09:40:54,133.72,MERCH_0063,Education_Store_49,Education,Los Angeles,34.0522,-118.2437,1,0,high,0,
TXN_000936,CARD_0030,2024-03-19 13:22:37,167.34,MERCH_0182,Education_Store_36,Education,Dallas,32.7767,-96.797,0,0,high,0,
TXN_000787,CARD_0011,2024-03-19 23:00:59,79.58,MERCH_0097,Education_Store_50,Education,Austin,30.2672,-97.7431,1,1,mid,0,
TXN_000196,CARD_0011,2024-03-20 03:05:44,76.7,MERCH_0037,Retail_Store_21,Retail,Austin,30.2672,-97.7431,1,1,mid,0,
TXN_000172,CARD_0048,2024-03-20 03:39:44,107.43,MERCH_0133,Dining_Store_18,Dining,Los Angeles,34.0522,-118.2437,1,1,mid,0,
TXN_000716,CARD_0050,2024-03-20 09:37:10,155.82,MERCH_0030,Fuel_Store_1,Fuel,Los Angeles,34.0522,-118.2437,1,0,mid,0,
TXN_000424,CARD_0013,2024-03-20 12:12:56,47.75,MERCH_0015,Utilities_Store_33,Utilities,Dallas,32.7767,-96.797,1,0,low,0,
TXN_000239,CARD_0034,2024-03-20 12:45:04,37.68,MERCH_0015,Utilities_Store_30,Utilities,San Antonio,29.4241,-98.4936,1,0,mid,0,
TXN_000061,CARD_0042,2024-03-20 14:25:51,11.9,MERCH_0163,Grocery_Store_32,Grocery,Philadelphia,39.9526,-75.1652,1,0,low,0,
TXN_000670,CARD_0020,2024-03-20 17:46:45,377.6,MERCH_0028,Fuel_Store_9,Fuel,Phoenix,33.4484,-112.074,0,0,high,0,
TXN_000711,CARD_0006,2024-03-20 21:06:14,119.03,MERCH_0188,Entertainment_Store_34,Entertainment,Philadelphia,39.9526,-75.1652,1,0,mid,0,
TXN_000179,CARD_0024,2024-03-20 21:49:03,232.78,MERCH_0102,Utilities_Store_21,Utilities,San Antonio,29.4241,-98.4936,1,0,high,0,
TXN_000752,CARD_0043,2024-03-21 09:32:30,62.07,MERCH_0061,Retail_Store_32,Retail,Austin,30.2672,-97.7431,1,0,mid,0,
TXN_000590,CARD_0048,2024-03-21 10:44:17,122.68,MERCH_0164,Dining_Store_22,Dining,Los Angeles,34.0522,-118.2437,1,0,mid,0,
TXN_000175,CARD_0023,2024-03-21 11:36:00,586.88,MERCH_0112,Education_Store_18,Education,Chicago,41.8781,-87.6298,1,0,premium,0,
TXN_000042,CARD_0032,2024-03-21 16:06:50,244.59,MERCH_0149,Fuel_Store_24,Fuel,Austin,30.2672,-97.7431,1,0,high,0,
TXN_000414,CARD_0049,2024-03-21 19:51:05,93.84,MERCH_0109,Entertainment_Store_6,Entertainment,New York,40.7128,-74.006,1,0,mid,0,
TXN_000587,CARD_0007,2024-03-21 23:22:22,263.3,MERCH_0143,Entertainment_Store_17,Entertainment,San Antonio,29.4241,-98.4936,1,1,premium,0,
TXN_000678,CARD_0007,2024-03-22 06:57:12,418.35,MERCH_0011,Entertainment_Store_36,Entertainment,Austin,30.2672,-97.7431,0,0,premium,0,
TXN_000681,CARD_0042,2024-03-22 07:20:08,42.59,MERCH_0179,Healthcare_Store_35,Healthcare,Philadelphia,39.9526,-75.1652,1,0,low,0,
TXN_000044,CARD_0045,2024-03-22 16:10:46,27.46,MERCH_0138,Education_Store_49,Education,Seattle,47.6062,-122.3321,1,0,low,0,
TXN_000567,CARD_0013,2024-03-22 20:33:32,0.01,MERCH_0105,Grocery_Store_33,Grocery,Dallas,32.7767,-96.797,1,0,low,0,
TXN_000304,CARD_0022,2024-03-22 23:02:13,37.53,MERCH_0116,Dining_Store_21,Dining,Dallas,32.7767,-96.797,1,1,low,0,
TXN_000478,CARD_0043,2024-03-23 02:49:05,22.58,MERCH_0144,Healthcare_Store_50,Healthcare,Austin,30.2672,-97.7431,1,1,mid,0,
TXN_000463,CARD_0015,2024-03-23 05:09:55,83.76,MERCH_0045,Fuel_Store_3,Fuel,Phoenix,33.4484,-112.074,0,1,mid,0,
TXN_000937,CARD_0032,2024-03-23 09:31:18,290.56,MERCH_0073,Online_Shopping_Store_12,Online Shopping,Austin,30.2672,-97.7431,1,0,high,0,
TXN_000634,CARD_0044,2024-03-23 13:40:22,85.61,MERCH_0130,Entertainment_Store_22,Entertainment,Los Angeles,34.0522,-118.2437,1,0,premium,0,
TXN_000570,CARD_0050,2024-03-23 14:13:30,9.98,MERCH_0098,Healthcare_Store_41,Healthcare,Los Angeles,34.0522,-118.2437,1,0,mid,0,
TXN_000760,CARD_0026,2024-03-23 23:59:20,20.27,MERCH_0151,Retail_Store_50,Retail,New York,40.7128,-74.006,1,1,low,0,
TXN_000841,CARD_0036,2024-03-24 04:21:29,0.01,MERCH_0142,Entertainment_Store_32,Entertainment,Dallas,32.7767,-96.797,1,1,low,0,
TXN_000246,CARD_0020,2024-03-24 08:10:36,120.67,MERCH_0089,Retail_Store_10,Retail,Austin,30.2672,-97.7431,1,0,high,0,
TXN_000302,CARD_0026,2024-03-24 08:25:59,20.19,MERCH_0027,Utilities_Store_19,Utilities,New York,40.7128,-74.006,1,0,low,0,
TXN_000810,CARD_0041,2024-03-24 13:45:28,58.0,MERCH_0099,Online_Shopping_Store_45,Online Shopping,Seattle,47.6062,-122.3321,1,0,mid,0,
TXN_000954,CARD_0007,2024-03-24 15:18:57,480.92,MERCH_0005,Fuel_Store_8,Fuel,Los Angeles,34.0522,-118.2437,0,0,premium,1,GEO_IMPOSSIBLE
TXN_000532,CARD_0009,2024-03-24 15:30:32,24.6,MERCH_0176,Healthcare_Store_11,Healthcare,San Antonio,29.4241,-98.4936,1,0,high,0,
TXN_000700,CARD_0002,2024-03-24 16:18:21,69.33,MERCH_0158,Travel_Store_27,Travel,Austin,30.2672,-97.7431,1,0,mid,0,
TXN_000261,CARD_0025,2024-03-24 22:12:07,5.54,MERCH_0132,Fuel_Store_32,Fuel,Philadelphia,39.9526,-75.1652,1,1,low,0,
TXN_000058,CARD_0008,2024-03-25 08:46:30,52.78,MERCH_0021,Travel_Store_39,Travel,Los Angeles,34.0522,-118.2437,1,0,mid,0,
TXN_000062,CARD_0006,2024-03-25 14:26:41,34.79,MERCH_0178,Entertainment_Store_32,Entertainment,Philadelphia,39.9526,-75.1652,1,0,mid,0,
TXN_000560,CARD_0010,2024-03-25 21:36:31,52.38,MERCH_0010,Travel_Store_47,Travel,Phoenix,33.4484,-112.074,1,0,mid,0,
TXN_000031,CARD_0009,2024-03-26 05:47:01,152.54,MERCH_0180,Utilities_Store_17,Utilities,San Antonio,29.4241,-98.4936,1,1,high,0,
TXN_000831,CARD_0019,2024-03-26 07:17:38,210.01,MERCH_0187,Education_Store_29,Education,Houston,29.7604,-95.3698,0,0,mid,1,ACCOUNT_TAKEOVER
TXN_000864,CARD_0046,2024-03-26 10:46:15,69.99,MERCH_0028,Entertainment_Store_12,Entertainment,New York,40.7128,-74.006,1,0,low,0,
TXN_000908,CARD_0028,2024-03-26 11:22:11,27.37,MERCH_0093,Grocery_Store_31,Grocery,Dallas,32.7767,-96.797,1,0,low,0,
TXN_000756,CARD_0026,2024-03-26 17:19:19,36.72,MERCH_0060,Fuel_Store_25,Fuel,New York,40.7128,-74.006,1,0,low,0,
TXN_000573,CARD_0012,2024-03-26 18:43:10,243.42,MERCH_0047,Entertainment_Store_48,Entertainment,San Antonio,29.4241,-98.4936,1,0,high,0,
TXN_000815,CARD_0042,2024-03-27 03:05:30,54.0,MERCH_0083,Travel_Store_23,Travel,Houston,29.7604,-95.3698,0,1,low,0,
TXN_000297,CARD_0039,2024-03-27 06:17:38,582.04,MERCH_0108,Entertainment_Store_35,Entertainment,Houston,29.7604,-95.3698,1,0,premium,0,
TXN_000615,CARD_0017,2024-03-27 14:54:42,104.76,MERCH_0171,Retail_Store_14,Retail,Austin,30.2672,-97.7431,1,0,mid,0,
TXN_000858,CARD_0050,2024-03-28 03:58:52,190.77,MERCH_0169,Healthcare_Store_33,Healthcare,Los Angeles,34.0522,-118.2437,1,1,mid,0,
TXN_000316,CARD_0001,2024-03-28 05:30:37,82.97,MERCH_0176,Travel_Store_32,Travel,New York,40.7128,-74.006,1,1,mid,0,
TXN_000148,CARD_0050,2024-03-28 12:41:25,71.6,MERCH_0130,Online_Shopping_Store_50,Online Shopping,Los Angeles,34.0522,-118.2437,1,0,mid,0,
TXN_000948,CARD_0013,2024-03-29 03:10:17,438.95,MERCH_0154,Education_Store_28,Education,Dallas,32.7767,-96.797,1,1,low,1,AMOUNT_SPIKE
TXN_000622,CARD_0045,2024-03-29 05:11:50,11.41,MERCH_0142,Education_Store_11,Education,Seattle,47.6062,-122.3321,1,1,low,0,
TXN_000109,CARD_0007,2024-03-29 05:57:41,568.15,MERCH_0156,Healthcare_Store_10,Healthcare,Los Angeles,34.0522,-118.2437,0,1,premium,0,
TXN_000389,CARD_0012,2024-03-29 06:41:07,84.91,MERCH_0006,Entertainment_Store_34,Entertainment,San Antonio,29.4241,-98.4936,1,0,high,0,
TXN_000266,CARD_0048,2024-03-29 07:22:22,107.37,MERCH_0048,Utilities_Store_35,Utilities,Los Angeles,34.0522,-118.2437,1,0,mid,0,
TXN_000282,CARD_0029,2024-03-29 07:24:24,1.92,MERCH_0098,Online_Shopping_Store_6,Online Shopping,San Antonio,29.4241,-98.4936,1,0,mid,0,
TXN_000474,CARD_0049,2024-03-29 11:55:09,74.82,MERCH_0097,Retail_Store_26,Retail,New York,40.7128,-74.006,1,0,mid,0,
TXN_000768,CARD_0005,2024-03-29 12:14:17,42.87,MERCH_0126,Fuel_Store_7,Fuel,Seattle,47.6062,-122.3321,0,0,low,0,
TXN_000366,CARD_0027,2024-03-29 13:33:53,210.49,MERCH_0134,Utilities_Store_27,Utilities,Phoenix,33.4484,-112.074,1,0,mid,0,
TXN_000807,CARD_0029,2024-03-30 03:37:52,133.24,MERCH_0034,Utilities_Store_23,Utilities,San Antonio,29.4241,-98.4936,1,1,mid,0,
TXN_000290,CARD_0041,2024-03-30 05:51:59,31.0,MERCH_0086,Education_Store_40,Education,Seattle,47.6062,-122.3321,1,1,mid,0,
TXN_000905,CARD_0017,2024-03-30 08:40:07,119.37,MERCH_0189,Entertainment_Store_25,Entertainment,Austin,30.2672,-97.7431,1,0,mid,0,
TXN_000889,CARD_0022,2024-03-30 09:52:46,42.06,MERCH_0052,Fuel_Store_32,Fuel,Dallas,32.7767,-96.797,1,0,low,0,
TXN_000874,CARD_0032,2024-03-30 12:13:21,223.05,MERCH_0189,Online_Shopping_Store_4,Online Shopping,Austin,30.2672,-97.7431,1,0,high,0,
TXN_000127,CARD_0001,2024-03-30 12:42:16,78.27,MERCH_0181,Fuel_Store_15,Fuel,New York,40.7128,-74.006,1,0,mid,0,
TXN_000875,CARD_0005,2024-03-30 15:56:34,43.15,MERCH_0160,Online_Shopping_Store_40,Online Shopping,Houston,29.7604,-95.3698,1,0,low,0,
TXN_000582,CARD_0012,2024-03-30 18:41:11,190.75,MERCH_0116,Entertainment_Store_12,Entertainment,San Antonio,29.4241,-98.4936,1,0,high,0,
TXN_000585,CARD_0027,2024-03-30 22:15:45,44.66,MERCH_0125,Travel_Store_20,Travel,Austin,30.2672,-97.7431,0,1,mid,0,
TXN_000356,CARD_0004,2024-03-30 22:18:54,16.27,MERCH_0173,Dining_Store_47,Dining,Seattle,47.6062,-122.3321,1,1,low,0,
TXN_000280,CARD_0006,2024-03-31 03:25:30,82.76,MERCH_0155,Healthcare_Store_50,Healthcare,Philadelphia,39.9526,-75.1652,1,1,mid,0,
TXN_000817,CARD_0032,2024-03-31 06:15:51,209.83,MERCH_0116,Entertainment_Store_40,Entertainment,Austin,30.2672,-97.7431,1,0,high,0,
TXN_000539,CARD_0001,2024-03-31 07:56:08,38.15,MERCH_0132,Entertainment_Store_42,Entertainment,New York,40.7128,-74.006,1,0,mid,0,
TXN_000075,CARD_0009,2024-03-31 09:53:51,35.18,MERCH_0026,Utilities_Store_34,Utilities,San Antonio,29.4241,-98.4936,1,0,high,0,
TXN_000234,CARD_0044,2024-03-31 10:53:18,26.23,MERCH_0076,Online_Shopping_Store_24,Online Shopping,Phoenix,33.4484,-112.074,0,0,premium,0,
TXN_000816,CARD_0018,2024-03-31 15:24:17,23.15,MERCH_0089,Retail_Store_29,Retail,Chicago,41.8781,-87.6298,1,0,low,0,
TXN_000111,CARD_0030,2024-03-31 23:58:50,32.89,MERCH_0168,Online_Shopping_Store_42,Online Shopping,Los Angeles,34.0522,-118.2437,1,1,high,0,
TXN_000915,CARD_0017,2024-04-01 03:21:54,31.52,MERCH_0178,Utilities_Store_2,Utilities,Austin,30.2672,-97.7431,1,1,mid,0,
